year;month;day;hour;minute;Par1;Par2;Par3;Par4;Rnet1;Rnet2;Rnet3;Rnet4;Rnet5
5;1;4;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;4;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;5;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;6;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;7;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;8;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;9;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;1;10;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
